timestamp,temperature,visibility,wind_speed,wind_gust,precipitation,snow_depth
2014-07-18 00:00:00 UTC,74.55,10.0,6.55,15.0,0.0,
2014-08-14 00:00:00 UTC,72.45,10.0,11.3,23.05,0.11,
2014-12-06 00:00:00 UTC,46.45,4.65,4.15,,0.69,
2014-06-01 00:00:00 UTC,64.6,10.0,5.85,15.0,0.005,
2014-09-01 00:00:00 UTC,79.3,10.0,6.8,,0.465,
2014-11-07 00:00:00 UTC,49.95,9.55,13.100000000000001,30.95,0.26,
2014-12-29 00:00:00 UTC,42.15,10.0,10.15,19.0,0.075000000000000011,
2015-12-31 00:00:00 UTC,47.85,6.6,6.5500000000000007,,0.27,
2015-02-03 00:00:00 UTC,19.5,9.8500000000000014,14.5,33.05,0.325,8.5
2015-03-31 00:00:00 UTC,43.65,9.85,10.35,26.05,0.0,
2015-06-27 00:00:00 UTC,68.7,9.75,8.25,21.95,0.0,
2015-08-06 00:00:00 UTC,76.9,10.0,7.3000000000000007,18.95,0.0,
2015-08-11 00:00:00 UTC,75.4,9.1,11.65,30.5,0.72,
2015-10-30 00:00:00 UTC,57.2,10.0,12.9,25.1,0.034999999999999996,
2015-11-19 00:00:00 UTC,59.75,9.25,13.25,28.95,0.0,
2015-01-22 00:00:00 UTC,34.7,9.9,5.25,,0.0,
2015-05-23 00:00:00 UTC,59.65,10.0,12.4,26.5,0.0,
2015-07-31 00:00:00 UTC,81.199999999999989,9.55,7.1,18.55,1.295,
2015-08-25 00:00:00 UTC,80.0,10.0,8.55,20.0,0.005,
2015-02-21 00:00:00 UTC,20.4,8.35,9.0,23.5,0.005,6.1
2015-03-11 00:00:00 UTC,47.599999999999994,6.2,7.7,23.5,0.475,1.2
2015-04-21 00:00:00 UTC,57.7,6.2,9.35,23.5,0.92999999999999994,
2015-05-29 00:00:00 UTC,72.2,10.0,7.0500000000000007,,0.0,
2015-06-12 00:00:00 UTC,79.300000000000011,9.7,7.7,23.5,0.0,
2015-08-13 00:00:00 UTC,76.4,10.0,7.6,16.05,0.0,
2015-09-03 00:00:00 UTC,81.699999999999989,9.9,5.45,,0.0,
2015-10-27 00:00:00 UTC,51.55,10.0,5.9,,0.0,
2015-10-29 00:00:00 UTC,67.15,8.85,14.2,32.55,1.5550000000000002,
2015-12-14 00:00:00 UTC,54.45,4.85,6.35,19.0,0.0,
2015-03-08 00:00:00 UTC,39.55,10.0,8.8500000000000014,29.4,0.0,2.95
2015-04-19 00:00:00 UTC,56.75,10.0,9.2,22.0,0.0,
2015-05-24 00:00:00 UTC,63.95,10.0,10.649999999999999,22.55,0.0,
2015-07-28 00:00:00 UTC,81.199999999999989,9.9,6.45,14.0,0.0,
2017-12-31 00:00:00 UTC,21.75,9.6499999999999986,12.7,23.5,0.255,1.2
2017-05-30 00:00:00 UTC,57.65,9.9,7.85,,0.03,
2017-01-21 00:00:00 UTC,44.9,5.75,6.2,,0.075000000000000011,
2017-04-21 00:00:00 UTC,52.45,8.0,9.85,21.0,0.185,
2017-09-20 00:00:00 UTC,74.4,10.0,14.8,25.55,0.22,
2017-08-12 00:00:00 UTC,71.65,9.75,6.25,17.1,0.17,
2017-12-01 00:00:00 UTC,49.95,10.0,9.25,15.9,0.02,
2017-10-13 00:00:00 UTC,58.900000000000006,10.0,11.1,18.55,0.055,
2017-07-14 00:00:00 UTC,69.699999999999989,8.1,8.1,20.0,0.025,
2017-01-12 00:00:00 UTC,52.349999999999994,8.6499999999999986,9.1499999999999986,26.0,0.345,1.2
2017-03-19 00:00:00 UTC,39.95,9.9,13.35,25.1,0.07,2.15
2017-12-12 00:00:00 UTC,44.25,10.0,11.399999999999999,25.1,0.0,1.6
2017-01-25 00:00:00 UTC,42.4,9.95,14.9,29.05,0.7,
2017-11-10 00:00:00 UTC,44.0,9.95,15.85,33.55,0.0,
2017-11-11 00:00:00 UTC,30.25,10.0,11.100000000000001,25.55,0.0,
2017-07-21 00:00:00 UTC,85.15,9.95,9.1499999999999986,19.0,0.0,
2017-08-31 00:00:00 UTC,73.95,10.0,10.5,22.0,0.030000000000000002,
2017-07-20 00:00:00 UTC,85.45,9.85,6.55,15.9,0.0,
2017-12-02 00:00:00 UTC,43.05,10.0,5.1,,0.005,
2017-03-23 00:00:00 UTC,31.6,10.0,11.7,29.9,0.0,
2017-11-22 00:00:00 UTC,50.95,9.45,8.8,29.55,0.055,
2017-05-19 00:00:00 UTC,83.45,10.0,10.5,24.1,0.0,
2017-03-20 00:00:00 UTC,43.45,10.0,10.35,20.5,0.0,1.2
2017-03-24 00:00:00 UTC,42.0,10.0,10.65,24.45,0.0,
2017-06-27 00:00:00 UTC,70.45,9.8500000000000014,8.0,22.0,0.135,
2017-03-12 00:00:00 UTC,25.9,10.0,16.2,27.5,0.0,1.2
2017-10-04 00:00:00 UTC,63.4,10.0,7.8000000000000007,,0.0,
2017-04-29 00:00:00 UTC,72.85,9.25,8.75,33.05,0.11,
2017-11-03 00:00:00 UTC,65.0,9.2,7.65,25.1,0.0,
2017-01-11 00:00:00 UTC,45.95,9.6,9.95,27.45,0.22,1.2
2017-08-27 00:00:00 UTC,69.45,10.0,6.4499999999999993,19.0,0.0,
2017-06-11 00:00:00 UTC,79.050000000000011,10.0,9.25,22.9,0.0,
2017-06-16 00:00:00 UTC,65.6,9.2,8.5,20.0,0.0,
2017-03-06 00:00:00 UTC,33.1,10.0,6.05,,0.0,
2017-09-07 00:00:00 UTC,65.65,9.6,9.3,19.5,0.47,
2017-07-08 00:00:00 UTC,77.7,9.8,8.05,24.0,2.01,
2017-06-12 00:00:00 UTC,83.15,10.0,8.95,18.1,0.0,
2017-02-11 00:00:00 UTC,37.05,9.8500000000000014,6.5,,0.0,4.1
2017-12-21 00:00:00 UTC,36.45,10.0,9.0,26.4,0.0,
2021-01-11 00:00:00 UTC,33.05,10.0,4.25,,0.0,
2021-01-12 00:00:00 UTC,37.0,9.95,4.55,,0.0,
2021-01-24 00:00:00 UTC,27.6,10.0,17.0,31.6,0.0,
2021-01-29 00:00:00 UTC,22.4,10.0,22.7,41.0,0.0,
2021-02-04 00:00:00 UTC,35.5,10.0,12.600000000000001,24.0,0.0,8.5
2021-02-06 00:00:00 UTC,39.05,10.0,12.8,33.0,0.04,4.5
2021-02-22 00:00:00 UTC,33.75,8.0,8.55,26.05,0.0,2.15
2021-03-08 00:00:00 UTC,34.3,10.0,8.75,17.1,0.0,
2021-03-10 00:00:00 UTC,46.15,10.0,7.45,15.9,0.0,
2021-03-11 00:00:00 UTC,50.3,8.1,6.15,,0.0,
2021-03-14 00:00:00 UTC,46.349999999999994,10.0,15.55,41.45,0.0,
2021-03-17 00:00:00 UTC,38.55,9.95,5.85,,0.005,
2021-03-26 00:00:00 UTC,59.3,5.15,12.6,45.05,0.019999999999999997,
2021-01-31 00:00:00 UTC,24.450000000000003,9.9,7.5,,0.0,
2021-02-03 00:00:00 UTC,32.95,8.9,13.1,25.55,0.02,10.4
2021-04-01 00:00:00 UTC,49.3,8.05,13.55,31.0,0.55,
2015-01-21 00:00:00 UTC,31.45,10.0,6.85,,0.0,
2015-04-17 00:00:00 UTC,57.650000000000006,9.9,9.25,20.05,0.095,
2015-07-14 00:00:00 UTC,76.0,9.3,6.1,18.55,0.0,
2015-07-25 00:00:00 UTC,77.8,10.0,7.0,17.1,0.0,
2015-08-04 00:00:00 UTC,81.949999999999989,10.0,10.3,33.5,0.155,
2015-11-16 00:00:00 UTC,57.3,10.0,6.9,,0.0,
2015-02-22 00:00:00 UTC,34.150000000000006,5.0,3.4000000000000004,,0.74,4.5
2015-10-09 00:00:00 UTC,66.35,9.8,8.55,31.6,0.0,
2017-12-30 00:00:00 UTC,19.85,7.9,7.9,18.1,0.0,1.2
2017-04-01 00:00:00 UTC,41.900000000000006,7.05,17.2,31.95,1.655,
2017-01-14 00:00:00 UTC,32.150000000000006,8.55,7.85,21.0,0.0,1.6
2017-09-27 00:00:00 UTC,75.2,9.75,6.75,,0.0,
2017-06-24 00:00:00 UTC,78.5,8.75,10.7,27.0,1.24,
2017-01-17 00:00:00 UTC,41.0,7.5500000000000007,6.25,,0.0,
2017-12-18 00:00:00 UTC,37.95,9.75,5.65,,0.02,
2017-08-19 00:00:00 UTC,79.05,9.9,8.45,,0.585,
2017-10-10 00:00:00 UTC,74.5,9.7,8.1,19.05,0.27,
2017-02-22 00:00:00 UTC,46.0,10.0,6.7,15.9,0.0,
2017-11-30 00:00:00 UTC,43.75,10.0,6.9,17.1,0.0,
2017-01-13 00:00:00 UTC,52.05,10.0,14.25,27.5,0.075000000000000011,1.2
2017-05-17 00:00:00 UTC,72.95,10.0,7.6,20.0,0.0,
2017-03-11 00:00:00 UTC,25.450000000000003,10.0,17.549999999999997,34.0,0.25,1.2
2017-12-28 00:00:00 UTC,17.1,10.0,16.0,27.5,0.0,
2017-02-06 00:00:00 UTC,42.3,10.0,11.350000000000001,25.0,0.0,
2017-02-21 00:00:00 UTC,40.85,10.0,8.7,22.45,0.0,
2017-12-11 00:00:00 UTC,37.25,10.0,10.95,23.5,0.0,1.2
2017-01-09 00:00:00 UTC,20.15,10.0,10.2,27.0,0.0,4.5
2020-05-29 00:00:00 UTC,68.699999999999989,4.75,10.649999999999999,26.4,0.0,
2020-09-02 00:00:00 UTC,74.05,8.5,8.15,,0.034999999999999996,
2020-12-05 00:00:00 UTC,45.4,8.35,12.45,33.05,0.82000000000000006,
2020-01-14 00:00:00 UTC,41.5,7.75,5.4499999999999993,,0.0,
2020-08-08 00:00:00 UTC,75.45,9.8500000000000014,4.5,,0.245,
2020-02-01 00:00:00 UTC,38.849999999999994,7.75,4.35,,0.015,
2020-10-29 00:00:00 UTC,54.349999999999994,7.05,9.7,31.95,0.10500000000000001,
2020-09-26 00:00:00 UTC,69.4,9.6000000000000014,6.25,,0.0,
2020-06-19 00:00:00 UTC,71.9,7.7,6.5,21.0,0.0,
2020-09-18 00:00:00 UTC,68.35,10.0,10.3,21.0,0.02,
2020-07-15 00:00:00 UTC,76.199999999999989,10.0,7.55,,0.0,
2020-11-01 00:00:00 UTC,50.349999999999994,9.5,9.8999999999999986,25.55,0.0,
2020-01-13 00:00:00 UTC,43.599999999999994,8.45,7.9,,0.0,
2020-06-12 00:00:00 UTC,74.7,7.65,7.15,22.0,0.41000000000000003,
2020-11-16 00:00:00 UTC,53.7,9.8,17.55,52.55,0.23500000000000001,
2020-04-04 00:00:00 UTC,51.0,9.8,10.399999999999999,22.05,0.045000000000000005,
2020-12-19 00:00:00 UTC,27.35,10.0,5.6,,0.0,6.1
2020-08-01 00:00:00 UTC,79.550000000000011,9.7,5.45,,0.365,
2020-08-30 00:00:00 UTC,75.7,10.0,12.899999999999999,25.55,0.049999999999999996,
2020-02-21 00:00:00 UTC,28.05,10.0,11.15,21.5,0.0,
2020-10-02 00:00:00 UTC,63.1,9.9,7.6,,0.01,
2020-09-17 00:00:00 UTC,70.050000000000011,10.0,7.45,,0.0,
2020-02-14 00:00:00 UTC,35.3,10.0,15.3,30.95,0.06,
2020-02-29 00:00:00 UTC,33.55,10.0,14.3,29.9,0.0,
2020-05-18 00:00:00 UTC,59.0,10.0,8.15,22.0,0.0,
2020-09-05 00:00:00 UTC,73.95,10.0,6.35,18.1,0.0,
2020-07-30 00:00:00 UTC,84.15,9.95,7.6,19.0,0.0,
2020-12-23 00:00:00 UTC,41.25,10.0,9.1499999999999986,25.55,0.0,1.2
2020-07-05 00:00:00 UTC,79.1,9.4,8.1,,0.0,
2020-02-09 00:00:00 UTC,35.8,10.0,8.35,,0.0,
2020-12-07 00:00:00 UTC,36.25,10.0,8.9,22.05,0.0,
2020-08-26 00:00:00 UTC,75.15,10.0,12.5,25.55,0.22,
2020-09-06 00:00:00 UTC,73.75,10.0,8.7,21.95,0.0,
2020-09-21 00:00:00 UTC,57.65,10.0,8.15,21.0,0.0,
2020-03-08 00:00:00 UTC,43.849999999999994,10.0,9.75,17.1,0.0,
2020-04-16 00:00:00 UTC,46.5,10.0,15.05,29.5,0.0,
2020-06-26 00:00:00 UTC,77.75,10.0,8.25,19.0,0.0,
2020-08-10 00:00:00 UTC,81.9,9.6,8.4,17.1,0.0,
2020-01-20 00:00:00 UTC,27.6,10.0,16.4,31.5,0.0,
2020-11-02 00:00:00 UTC,44.849999999999994,9.95,19.700000000000003,39.55,0.52,
2020-11-09 00:00:00 UTC,59.7,9.3500000000000014,2.7,,0.0,
2020-07-20 00:00:00 UTC,86.75,10.0,8.85,18.55,0.0,
2020-07-19 00:00:00 UTC,83.55,9.95,8.85,23.05,0.0,
2020-10-11 00:00:00 UTC,66.45,10.0,9.25,19.5,0.0,
2020-02-25 00:00:00 UTC,47.1,8.85,5.4,,0.0,
2012-02-22 00:00:00 UTC,47.25,9.9,9.85,24.0,0.0,
2012-03-31 00:00:00 UTC,42.400000000000006,7.85,11.1,18.95,0.41000000000000003,
2012-04-18 00:00:00 UTC,58.9,10.0,9.2,20.95,0.0,
2012-04-28 00:00:00 UTC,47.65,10.0,12.350000000000001,25.05,0.01,
2012-05-02 00:00:00 UTC,53.650000000000006,9.25,7.65,,0.035,
2012-05-16 00:00:00 UTC,64.949999999999989,4.25,5.6,,0.55,
2012-06-26 00:00:00 UTC,66.2,10.0,13.7,28.95,1.065,
2012-08-11 00:00:00 UTC,79.65,9.8,8.55,23.05,1.215,
2012-08-14 00:00:00 UTC,77.85,9.95,6.0,15.9,0.0,
2012-09-20 00:00:00 UTC,62.7,10.0,8.2,19.05,0.005,
2012-12-13 00:00:00 UTC,40.95,10.0,4.35,,0.0,
2012-01-05 00:00:00 UTC,31.9,10.0,10.8,23.55,0.0,
2012-01-11 00:00:00 UTC,41.3,10.0,5.9,,0.0,
2012-01-30 00:00:00 UTC,37.9,10.0,14.350000000000001,29.9,0.0,
2012-02-17 00:00:00 UTC,45.75,8.2,9.3999999999999986,25.55,0.16,
2012-02-29 00:00:00 UTC,40.85,8.3,7.55,21.95,0.0,
2012-03-08 00:00:00 UTC,54.95,10.0,12.85,28.0,0.0,
2012-04-02 00:00:00 UTC,48.1,9.1,13.55,31.6,0.5,
2012-07-16 00:00:00 UTC,80.3,9.6499999999999986,9.3999999999999986,26.5,0.255,
2012-07-30 00:00:00 UTC,73.75,10.0,6.4,19.55,0.0,
2012-09-25 00:00:00 UTC,63.65,10.0,10.2,25.05,0.0,
2012-11-05 00:00:00 UTC,43.1,10.0,11.399999999999999,21.6,0.0,
2012-12-04 00:00:00 UTC,51.05,7.15,5.75,,0.01,
2012-12-06 00:00:00 UTC,36.3,10.0,10.3,28.95,0.005,
2012-12-09 00:00:00 UTC,46.65,6.6,6.9499999999999993,20.0,0.055,
2012-12-21 00:00:00 UTC,48.2,8.2,18.55,43.5,0.44000000000000006,
2012-04-07 00:00:00 UTC,51.0,10.0,12.15,30.05,0.0,
2012-06-18 00:00:00 UTC,62.8,10.0,6.1,17.1,0.0,
2012-06-25 00:00:00 UTC,71.35,9.2,8.1499999999999986,22.05,0.065,
2012-07-04 00:00:00 UTC,80.6,9.95,8.7,19.0,0.04,
2012-07-23 00:00:00 UTC,76.5,9.6000000000000014,9.2,20.5,0.0,
2012-08-02 00:00:00 UTC,78.4,9.45,5.6,20.5,0.11,
2012-08-06 00:00:00 UTC,80.1,9.75,9.95,33.0,0.355,
2012-09-21 00:00:00 UTC,65.05,10.0,6.85,15.45,0.0,
2012-11-06 00:00:00 UTC,38.2,10.0,7.9,16.05,0.0,
2012-04-06 00:00:00 UTC,48.15,10.0,9.45,21.45,0.0,
2012-06-05 00:00:00 UTC,58.3,10.0,8.95,19.55,0.24,
2012-06-20 00:00:00 UTC,79.65,9.05,7.1,15.0,0.0,
2012-07-11 00:00:00 UTC,77.199999999999989,10.0,5.15,15.9,0.0,
2012-12-24 00:00:00 UTC,38.099999999999994,10.0,6.0500000000000007,15.9,0.0,
2012-12-22 00:00:00 UTC,38.3,9.95,18.5,41.0,0.33999999999999997,
2012-01-19 00:00:00 UTC,26.35,10.0,8.8,20.5,0.0,
2012-04-22 00:00:00 UTC,52.5,8.5,11.55,26.5,0.24,
2012-05-15 00:00:00 UTC,62.95,7.55,10.6,21.0,0.01,
2012-09-05 00:00:00 UTC,78.15,9.2,9.75,21.0,0.2,
2014-07-25 00:00:00 UTC,75.0,10.0,7.8500000000000005,15.0,0.0,
2014-12-02 00:00:00 UTC,40.25,9.6000000000000014,11.9,21.0,0.060000000000000005,
2014-06-21 00:00:00 UTC,70.25,10.0,8.3,,0.0,
2014-08-09 00:00:00 UTC,76.9,9.95,5.25,,0.0,
2014-08-29 00:00:00 UTC,70.65,10.0,8.8,22.5,0.0,
2017-07-01 00:00:00 UTC,75.3,9.6,11.0,26.05,0.0,
2017-01-15 00:00:00 UTC,34.95,8.7,6.75,,0.125,1.2
2017-08-23 00:00:00 UTC,78.1,9.8,11.2,29.55,0.24,
2017-06-25 00:00:00 UTC,77.35,10.0,7.6,24.1,0.195,
2017-07-22 00:00:00 UTC,84.5,10.0,7.45,,0.0,
2017-08-24 00:00:00 UTC,74.7,10.0,6.8,18.1,0.04,
2017-09-01 00:00:00 UTC,65.85,10.0,10.6,19.55,0.0,
2017-09-24 00:00:00 UTC,78.35,10.0,4.5,,0.0,
2017-06-09 00:00:00 UTC,66.45,10.0,6.85,21.0,0.0,
2012-02-03 00:00:00 UTC,37.5,10.0,14.2,26.55,0.0,
2012-03-07 00:00:00 UTC,44.4,10.0,10.600000000000001,19.0,0.0,
2012-03-11 00:00:00 UTC,44.099999999999994,10.0,9.95,21.0,0.0,
2012-04-01 00:00:00 UTC,45.8,9.6499999999999986,5.35,20.0,0.01,
2012-04-19 00:00:00 UTC,55.45,10.0,6.35,15.9,0.025,
2012-07-31 00:00:00 UTC,73.8,10.0,7.25,,0.0,
2012-01-08 00:00:00 UTC,45.55,10.0,11.0,23.0,0.0,
2012-06-03 00:00:00 UTC,67.75,9.9,9.3999999999999986,29.5,0.41000000000000003,
2012-08-26 00:00:00 UTC,73.95,10.0,8.0,18.55,0.0,
2012-07-09 00:00:00 UTC,78.75,10.0,8.2,17.1,0.035,
2012-07-22 00:00:00 UTC,73.5,10.0,5.35,18.95,0.0,
2020-10-13 00:00:00 UTC,57.45,5.5,14.3,24.95,0.89,
2020-01-04 00:00:00 UTC,47.1,4.55,4.8000000000000007,,0.275,
2020-07-17 00:00:00 UTC,74.550000000000011,9.8,8.8999999999999986,15.0,0.03,
2020-08-25 00:00:00 UTC,83.75,9.9,10.2,42.05,0.0,
2020-08-21 00:00:00 UTC,75.9,10.0,9.6,18.1,0.0,
2020-04-20 00:00:00 UTC,53.1,10.0,8.25,17.1,0.0,
2020-11-19 00:00:00 UTC,37.45,10.0,8.4,20.0,0.0,
2020-03-21 00:00:00 UTC,54.150000000000006,10.0,13.35,26.0,0.0,
2020-10-15 00:00:00 UTC,63.35,10.0,10.65,28.95,0.0,
2020-06-29 00:00:00 UTC,78.25,9.7,7.9,24.95,0.27,
2020-02-20 00:00:00 UTC,33.5,10.0,10.7,20.0,0.0,
2019-02-21 00:00:00 UTC,38.400000000000006,6.3000000000000007,9.3,,0.78,1.2
2019-10-08 00:00:00 UTC,62.25,9.95,10.4,,0.035,
2019-07-06 00:00:00 UTC,80.9,8.5,8.2,24.5,0.0,
2019-12-09 00:00:00 UTC,46.25,4.6999999999999993,6.1,24.95,0.2,
2019-06-21 00:00:00 UTC,71.45,9.1000000000000014,10.7,28.45,1.165,
2019-09-12 00:00:00 UTC,77.35,9.6499999999999986,7.9499999999999993,20.0,0.0,
2019-05-12 00:00:00 UTC,51.75,6.35,12.0,27.45,0.4,
2019-05-14 00:00:00 UTC,47.1,9.8,6.6,20.0,0.615,
2019-01-03 00:00:00 UTC,41.15,10.0,10.05,24.5,0.0,
2019-10-09 00:00:00 UTC,57.55,8.8,14.05,28.45,0.335,
2019-10-17 00:00:00 UTC,56.5,9.15,21.700000000000003,45.45,1.365,
2019-09-06 00:00:00 UTC,65.449999999999989,9.5,10.8,29.55,0.0,
2019-06-03 00:00:00 UTC,66.75,10.0,11.05,28.9,0.32,
2019-10-20 00:00:00 UTC,54.35,9.25,5.6999999999999993,,0.0,
2019-09-10 00:00:00 UTC,70.75,10.0,6.55,15.0,0.0,
2019-04-17 00:00:00 UTC,53.35,10.0,8.85,24.5,0.005,
2019-08-11 00:00:00 UTC,74.15,10.0,8.1000000000000014,21.0,0.0,
2019-11-04 00:00:00 UTC,48.3,10.0,7.85,19.0,0.0,
2019-01-11 00:00:00 UTC,27.9,10.0,18.4,30.5,0.0,
2019-03-06 00:00:00 UTC,24.3,10.0,15.2,27.5,0.0,1.6
2019-11-23 00:00:00 UTC,40.4,10.0,11.2,32.55,0.055000000000000007,
2019-04-02 00:00:00 UTC,41.95,10.0,8.6,19.5,0.0,
2019-06-22 00:00:00 UTC,72.1,10.0,13.05,25.55,0.195,
2019-05-16 00:00:00 UTC,61.85,10.0,7.15,17.1,0.075000000000000011,
2019-10-07 00:00:00 UTC,71.25,10.0,13.35,24.0,0.005,
2019-03-13 00:00:00 UTC,37.0,10.0,8.0,20.0,0.0,
2019-07-08 00:00:00 UTC,73.35,10.0,5.05,,0.0,
2019-12-12 00:00:00 UTC,31.95,10.0,11.4,27.0,0.04,1.2
2019-10-15 00:00:00 UTC,59.9,10.0,6.35,,0.0,
2019-03-28 00:00:00 UTC,40.65,10.0,9.0,18.55,0.0,
2019-12-08 00:00:00 UTC,33.4,10.0,7.85,21.55,0.0,
2019-07-13 00:00:00 UTC,78.9,10.0,9.6000000000000014,15.9,0.0,
2019-07-27 00:00:00 UTC,78.35,10.0,6.85,20.0,0.0,
2019-04-16 00:00:00 UTC,51.35,10.0,18.15,41.6,0.16499999999999998,
2019-02-08 00:00:00 UTC,44.2,6.65,9.15,35.0,0.21500000000000002,
2019-05-30 00:00:00 UTC,59.5,5.55,6.5,,0.62,
2019-01-20 00:00:00 UTC,36.349999999999994,6.3,14.25,37.45,1.2349999999999999,
2019-07-12 00:00:00 UTC,79.199999999999989,9.3500000000000014,9.05,23.05,0.72,
2019-07-22 00:00:00 UTC,83.699999999999989,9.6000000000000014,7.9,20.5,0.02,
2019-10-23 00:00:00 UTC,61.95,8.05,11.85,23.55,0.51,
2019-11-20 00:00:00 UTC,43.900000000000006,10.0,11.25,24.0,0.185,
2019-11-28 00:00:00 UTC,50.2,10.0,20.200000000000003,41.45,0.015,
2019-12-28 00:00:00 UTC,47.6,8.8500000000000014,7.5500000000000007,15.0,0.0,
2019-10-12 00:00:00 UTC,59.65,10.0,8.1,25.55,0.0,
2019-04-11 00:00:00 UTC,44.9,10.0,8.35,20.0,0.0,
2019-01-28 00:00:00 UTC,32.75,10.0,9.95,18.1,0.0,
2019-03-09 00:00:00 UTC,38.3,10.0,6.15,,0.0,
2019-09-23 00:00:00 UTC,77.0,10.0,9.5,18.1,0.0,
2019-06-30 00:00:00 UTC,77.75,10.0,12.7,31.0,0.035,
2018-02-11 00:00:00 UTC,46.2,1.85,5.5500000000000007,27.0,0.73,
2018-09-11 00:00:00 UTC,67.6,4.1,6.7,22.9,0.735,
2018-05-20 00:00:00 UTC,66.800000000000011,4.75,8.1499999999999986,25.05,0.5,
2018-03-02 00:00:00 UTC,41.4,5.9,20.4,51.5,1.605,
2018-11-03 00:00:00 UTC,59.5,7.9,14.899999999999999,35.45,0.315,
2018-08-11 00:00:00 UTC,76.300000000000011,9.15,6.7,21.45,0.24,
2018-05-27 00:00:00 UTC,67.0,9.0,10.1,27.45,0.155,
2018-05-10 00:00:00 UTC,57.45,7.35,6.85,,0.0,
2018-08-13 00:00:00 UTC,74.35,8.85,9.9,20.0,0.92,
2018-09-14 00:00:00 UTC,72.1,10.0,9.65,,0.125,
2018-10-15 00:00:00 UTC,59.75,9.65,7.6,22.0,0.01,
2018-05-19 00:00:00 UTC,54.099999999999994,6.25,10.05,20.0,0.195,
2018-11-26 00:00:00 UTC,48.9,9.25,8.0,27.95,0.94,
2018-09-27 00:00:00 UTC,69.25,9.6499999999999986,10.45,21.95,0.090000000000000011,
2018-09-23 00:00:00 UTC,63.9,9.55,6.75,,0.0,
2018-05-22 00:00:00 UTC,62.3,9.6,5.5,,0.0,
2018-09-09 00:00:00 UTC,61.85,9.5,10.75,21.0,0.045,
2018-09-16 00:00:00 UTC,73.699999999999989,10.0,4.1,14.0,0.0,
2018-08-08 00:00:00 UTC,80.9,9.85,6.85,19.0,0.37,
2018-12-30 00:00:00 UTC,37.45,9.85,7.4,,0.0,
2018-12-22 00:00:00 UTC,48.25,9.2,16.75,36.55,1.005,
2018-06-02 00:00:00 UTC,76.15,8.85,6.6,15.9,0.56,
2018-04-29 00:00:00 UTC,54.25,9.45,11.1,27.5,0.18,
2018-07-04 00:00:00 UTC,80.65,8.75,6.1,,0.01,
2018-04-15 00:00:00 UTC,43.8,9.5,18.4,30.5,0.0,
2018-09-22 00:00:00 UTC,72.3,10.0,12.05,24.1,0.0,
2018-10-03 00:00:00 UTC,70.85,9.6,8.8,28.95,0.44500000000000006,
2018-03-24 00:00:00 UTC,42.849999999999994,10.0,10.95,21.45,0.0,1.2
2018-08-09 00:00:00 UTC,82.65,9.95,8.3,32.1,0.43999999999999995,
2018-11-11 00:00:00 UTC,40.15,10.0,11.05,23.5,0.015,
2018-06-30 00:00:00 UTC,83.300000000000011,9.85,6.1999999999999993,15.9,0.0,
2018-07-02 00:00:00 UTC,84.35,9.85,6.25,21.0,0.0,
2018-12-12 00:00:00 UTC,36.55,10.0,11.6,19.5,0.0,
2018-01-07 00:00:00 UTC,10.100000000000001,10.0,12.3,30.5,0.0,7.5
2018-08-25 00:00:00 UTC,74.35,10.0,6.0,15.0,0.0,
2018-12-26 00:00:00 UTC,36.95,10.0,9.45,15.0,0.0,
2018-05-24 00:00:00 UTC,74.0,10.0,8.35,22.05,0.20500000000000002,
2018-03-23 00:00:00 UTC,41.8,10.0,10.9,22.55,0.02,1.6
2018-03-26 00:00:00 UTC,38.95,10.0,8.8999999999999986,21.0,0.0,
2018-07-09 00:00:00 UTC,75.050000000000011,10.0,7.4,24.1,0.0,
2018-06-08 00:00:00 UTC,67.4,10.0,7.6,18.1,0.0,
2018-08-30 00:00:00 UTC,85.45,9.85,9.3,20.0,0.0,
2018-01-06 00:00:00 UTC,11.5,9.95,19.8,35.45,0.0,7.5
2018-11-01 00:00:00 UTC,60.45,10.0,6.9,,0.0,
2018-01-22 00:00:00 UTC,43.1,8.7,5.5,,0.0,
2018-07-07 00:00:00 UTC,71.05,10.0,11.149999999999999,27.05,0.07,
2018-08-15 00:00:00 UTC,78.6,10.0,10.6,17.6,0.36,
2018-06-26 00:00:00 UTC,69.949999999999989,10.0,8.55,20.0,0.0,
2018-11-23 00:00:00 UTC,22.75,10.0,8.4,,0.0,
2018-05-25 00:00:00 UTC,73.35,10.0,10.5,25.1,0.0,
2018-11-18 00:00:00 UTC,42.599999999999994,10.0,7.1,,0.0,
2018-10-23 00:00:00 UTC,54.400000000000006,10.0,8.15,23.55,0.0,
2018-01-19 00:00:00 UTC,30.549999999999997,10.0,9.8999999999999986,20.0,0.0,
2018-08-29 00:00:00 UTC,87.550000000000011,9.8,8.8,20.0,0.0,
2018-07-14 00:00:00 UTC,78.25,10.0,9.8,21.0,0.0,
2018-11-30 00:00:00 UTC,39.85,10.0,6.55,,0.0,
2018-04-18 00:00:00 UTC,44.150000000000006,10.0,13.35,23.5,0.0,
2018-10-30 00:00:00 UTC,50.25,10.0,12.35,25.05,0.019999999999999997,
2018-06-16 00:00:00 UTC,72.85,10.0,6.45,17.1,0.0,
2018-12-05 00:00:00 UTC,32.6,10.0,7.75,24.1,0.0,
2018-03-19 00:00:00 UTC,38.849999999999994,10.0,6.7,17.45,0.0,
